iteration_num	sequential_player	serpentine_player	choice	sum	sd	spot	true_rank	rank	sum_rank	sd_rank	num_players
6	Player3	Player1	Pick #6	10.07	0.61	s18	26.5	9	8	4	Three players
6	Player1	Player1	Pick #1	12.48	1.74	s8	7	1	1	15	Three players
6	Player2	Player2	Pick #2	10.02	0.75	s10	15.75	4	3	7	Three players
6	Player3	Player3	Pick #3	9.96	1.71	s16	17.75	5	5	13	Three players
6	Player1	Player3	Pick #4	8.84	2.6	s13	20.5	7	10	24	Three players
6	Player2	Player2	Pick #5	8.96	1.75	s18	22.5	9	9	16	Three players
6	Player3	Player1	Pick #6	9.42	1.01	s5	23.5	10	8	10	Three players
6	Player1	Player1	Pick #1	12.67	1.63	s7	6	1	1	17	Three players
6	Player2	Player2	Pick #2	11.15	1.65	s21	11.5	2	4	18	Three players
6	Player3	Player3	Pick #3	12.17	0.7	s12	15.25	4	2	2	Three players
6	Player1	Player3	Pick #4	10.63	1.54	s15	18.5	6	6	14	Three players
6	Player2	Player2	Pick #5	10.83	0.71	s4	20.5	8	5	4	Three players
6	Player3	Player1	Pick #6	8.79	2.6	s9	31	13	15	23	Three players
6	Player1	Player1	Pick #1	11.88	1.89	s11	5	1	1	19	Three players
6	Player2	Player2	Pick #2	11.54	1.05	s8	11	3	2	11	Three players
6	Player3	Player3	Pick #3	11.07	0.5	s21	19.25	5	4	4	Three players
6	Player1	Player3	Pick #4	10.99	0.54	s3	21.5	7	6	6	Three players
6	Player2	Player2	Pick #5	10.36	0.78	s1	27	8	9	7	Three players
6	Player3	Player1	Pick #6	9.28	2.27	s17	32	13	15	23	Three players
6	Player1	Player1	Pick #1	11.46	1.72	s5	11	1	3	15	Three players
6	Player2	Player2	Pick #2	11.49	1.02	s7	13	2	2	7	Three players
6	Player3	Player3	Pick #3	12.4	0.59	s1	14	3	1	1	Three players
6	Player1	Player3	Pick #4	10.55	1.46	s9	17	6	5	11	Three players
6	Player2	Player2	Pick #5	8.55	1.98	s11	25	9	11	19	Three players
6	Player3	Player1	Pick #6	8.47	1.03	s21	32.5	12	12	8	Three players
6	Player1	Player1	Pick #1	11.55	2.63	s1	7.5	1	3	22	Three players
6	Player2	Player2	Pick #2	11.99	0.85	s12	11.5	2	2	10	Three players
6	Player3	Player3	Pick #3	12.43	0.58	s9	12	3	1	5	Three players
6	Player1	Player3	Pick #4	10.95	1.22	s4	15	5	5	15	Three players
6	Player2	Player2	Pick #5	9.55	2.8	s17	22.75	9	10	23	Three players
6	Player3	Player1	Pick #6	10.41	0.57	s21	26.5	11	8	4	Three players
6	Player1	Player1	Pick #1	11.94	1.2	s18	11.5	1	2	10	Three players
6	Player2	Player2	Pick #2	10.73	0.84	s22	18.5	5	4	4	Three players
6	Player3	Player3	Pick #3	9.39	1.45	s16	19	6	7	15	Three players
6	Player1	Player3	Pick #4	8.7	2.51	s24	20.5	7	10	24	Three players
6	Player2	Player2	Pick #5	10.33	0.67	s7	21.5	8	5	2	Three players
6	Player3	Player1	Pick #6	9.23	1.25	s5	23	9	8	11	Three players
6	Player1	Player1	Pick #1	11.05	2.06	s4	11.5	1	5	22	Three players
6	Player2	Player2	Pick #2	11.99	0.52	s22	13	2	1	3	Three players
6	Player3	Player3	Pick #3	11.11	0.74	s13	15.5	5	3	6	Three players
6	Player1	Player3	Pick #4	10.57	0.86	s24	19.5	7	6	10	Three players
6	Player2	Player2	Pick #5	10.16	1.12	s8	22.5	8	8	12	Three players
6	Player3	Player1	Pick #6	9.7	1.22	s20	25.5	9	10	14	Three players
6	Player1	Player1	Pick #1	13.72	1.62	s11	9	1	2	15	Three players
6	Player2	Player2	Pick #2	12.45	1.58	s23	13	4	3	11	Three players
6	Player3	Player3	Pick #3	11.39	2.03	s9	17.5	5	7	18	Three players
6	Player1	Player3	Pick #4	11.66	1.02	s3	20.5	7	5	4	Three players
6	Player2	Player2	Pick #5	10.26	2.51	s18	21.5	8	10	22	Three players
6	Player3	Player1	Pick #6	11.45	1.05	s13	22	9	6	5	Three players
6	Player1	Player1	Pick #1	13.2	1.52	s13	8	1	1	13	Three players
6	Player2	Player2	Pick #2	12.99	0.94	s8	13.5	3	2	6	Three players
6	Player3	Player3	Pick #3	11.03	1.21	s21	16.25	4	4	10	Three players
6	Player1	Player3	Pick #4	9.28	2.17	s3	25.5	8	11	18	Three players
6	Player2	Player2	Pick #5	9.88	1.2	s15	26	9	9	9	Three players
6	Player3	Player1	Pick #6	9.97	0.72	s1	27	11	8	3	Three players
6	Player1	Player1	Pick #1	12.26	1.12	s1	11	1	1	7	Three players
6	Player2	Player2	Pick #2	11.14	1.5	s23	14.5	3	4	12	Three players
6	Player3	Player3	Pick #3	10.29	1.88	s5	17	4	7	19	Three players
6	Player1	Player3	Pick #4	11.11	1.37	s15	18	5	5	9	Three players
6	Player2	Player2	Pick #5	11.53	0.71	s10	18	6	3	1	Three players
6	Player3	Player1	Pick #6	10.23	1.08	s20	27.5	11	9	6	Three players
6	Player1	Player1	Pick #1	13.36	0.59	s23	12.5	1	1	4	Three players
6	Player2	Player2	Pick #2	11.8	1.47	s15	13	2	4	15	Three players
6	Player3	Player3	Pick #3	12.84	0.5	s10	17.5	5	3	2	Three players
6	Player1	Player3	Pick #4	9.35	2.08	s13	23.5	10	11	22	Three players
6	Player2	Player2	Pick #5	9.03	1.96	s5	29	12	13	19	Three players
6	Player3	Player1	Pick #6	9.14	0.66	s8	33.5	14	12	6	Three players
6	Player1	Player1	Pick #1	11.74	1.5	s2	11	1	4	19	Three players
6	Player2	Player2	Pick #2	13.31	0.52	s21	13	2	1	3	Three players
6	Player3	Player3	Pick #3	11.28	1.05	s16	19.5	6	6	10	Three players
6	Player1	Player3	Pick #4	11.26	1.09	s8	20.5	7	7	12	Three players
6	Player2	Player2	Pick #5	10.46	1.32	s5	26	9	11	17	Three players
6	Player3	Player1	Pick #6	10.91	0.57	s19	28.5	11	9	4	Three players
6	Player1	Player1	Pick #1	12.24	1.49	s12	9.5	1	1	10	Three players
6	Player2	Player2	Pick #2	12.16	1.11	s20	13	3	2	7	Three players
6	Player3	Player3	Pick #3	11.98	1.57	s24	14.5	4	4	12	Three players
6	Player1	Player3	Pick #4	11.42	1.95	s10	17	6	6	15	Three players
6	Player2	Player2	Pick #5	10.58	2.01	s14	19.5	8	8	18	Three players
6	Player3	Player1	Pick #6	10.13	2.52	s8	24.5	10	11	22	Three players
6	Player1	Player1	Pick #1	11.99	1.4	s20	11.5	1	1	8	Three players
6	Player2	Player2	Pick #2	11.99	0.44	s2	15	3	1	1	Three players
6	Player3	Player3	Pick #3	11.25	1.41	s6	16.75	5	4	9	Three players
6	Player1	Player3	Pick #4	10.71	1.53	s17	23	7	8	11	Three players
6	Player2	Player2	Pick #5	10.43	1.68	s14	27	11	11	15	Three players
6	Player3	Player1	Pick #6	8.76	2.68	s22	30.5	13	15	24	Three players
6	Player1	Player1	Pick #1	14.65	0.61	s17	13.75	1	1	3	Three players
6	Player2	Player2	Pick #2	12	1.31	s5	15	3	4	11	Three players
6	Player3	Player3	Pick #3	11.11	1.95	s1	16	4	6	17	Three players
6	Player1	Player3	Pick #4	11.65	1.39	s19	16.5	5	5	12	Three players
6	Player2	Player2	Pick #5	12.65	0.14	s3	17.5	6	3	2	Three players
6	Player3	Player1	Pick #6	9.99	2.59	s8	24	10	11	21	Three players
6	Player1	Player1	Pick #1	11.68	1.72	s9	8.5	1	2	16	Three players
6	Player2	Player2	Pick #2	11.43	1.78	s11	9.5	2	3	18	Three players
6	Player3	Player3	Pick #3	12.46	1.04	s21	10	3	1	9	Three players
6	Player1	Player3	Pick #4	11.22	0.66	s18	17.5	4	4	6	Three players
6	Player2	Player2	Pick #5	10.71	1.27	s3	25	11	9	11	Three players
6	Player3	Player1	Pick #6	9.68	2.15	s13	29.5	13	14	22	Three players
6	Player1	Player1	Pick #1	13.25	1.36	s23	8	1	1	13	Three players
6	Player2	Player2	Pick #2	12.59	0.79	s17	12	2	2	9	Three players
6	Player3	Player3	Pick #3	11.44	0.98	s1	16.5	5	5	12	Three players
6	Player1	Player3	Pick #4	10.57	2.31	s10	18.5	6	8	20	Three players
6	Player2	Player2	Pick #5	11.09	0.58	s15	21	8	6	7	Three players
6	Player3	Player1	Pick #6	10.54	0.39	s19	29	12	9	3	Three players
6	Player1	Player1	Pick #1	11.24	1.49	s12	9.5	1	2	14	Three players
6	Player2	Player2	Pick #2	12.97	1	s5	10.5	2	1	8	Three players
6	Player3	Player3	Pick #3	10.84	1.52	s18	19	4	7	15	Three players
6	Player1	Player3	Pick #4	10.97	0.51	s21	19	5	3	2	Three players
6	Player2	Player2	Pick #5	10.67	1.42	s24	25	9	9	11	Three players
6	Player3	Player1	Pick #6	9.85	0.14	s7	38	15	13	1	Three players
6	Player1	Player1	Pick #1	15.76	0.51	s20	14	1	1	1	Three players
6	Player2	Player2	Pick #2	14.02	1.5	s1	16.5	3	5	12	Three players
6	Player3	Player3	Pick #3	11.57	1.45	s4	23	8	8	11	Three players
6	Player1	Player3	Pick #4	11.88	1.26	s24	23	9	7	7	Three players
6	Player2	Player2	Pick #5	9.02	1.9	s16	28	11	13	21	Three players
6	Player3	Player1	Pick #6	9.76	1.6	s10	29.75	13	12	13	Three players
6	Player1	Player1	Pick #1	13.44	1.15	s12	9.5	1	1	10	Three players
6	Player2	Player2	Pick #2	13.23	0.53	s1	15.5	4	2	2	Three players
6	Player3	Player3	Pick #3	12.31	0.65	s10	17	5	3	3	Three players
6	Player1	Player3	Pick #4	10.25	2.11	s14	22	7	10	21	Three players
6	Player2	Player2	Pick #5	10.39	1.53	s17	22.75	8	8	13	Three players
6	Player3	Player1	Pick #6	9.39	2.32	s24	27	12	13	23	Three players
6	Player1	Player1	Pick #1	13.12	0.75	s16	13.5	1	1	2	Three players
6	Player2	Player2	Pick #2	12.56	1.05	s13	14	2	2	5	Three players
6	Player3	Player3	Pick #3	11.15	2.26	s18	14	3	6	21	Three players
6	Player1	Player3	Pick #4	12.12	0.87	s11	21	7	5	3	Three players
6	Player2	Player2	Pick #5	11.06	1.66	s5	21.5	9	8	14	Three players
6	Player3	Player1	Pick #6	9.43	2.07	s24	27	10	12	19	Three players
6	Player1	Player1	Pick #1	14.5	1.07	s11	10.5	1	1	8	Three players
6	Player2	Player2	Pick #2	13.67	0.59	s1	15	3	2	3	Three players
6	Player3	Player3	Pick #3	12.51	1.65	s22	15.5	4	5	14	Three players
6	Player1	Player3	Pick #4	12.55	1	s17	17	7	4	7	Three players
6	Player2	Player2	Pick #5	11.47	0.54	s19	27.5	11	8	2	Three players
6	Player3	Player1	Pick #6	8.71	1.42	s13	33	12	13	11	Three players
6	Player1	Player1	Pick #1	13.63	1.58	s8	11	1	2	11	Three players
6	Player2	Player2	Pick #2	11.54	2.16	s6	11	2	4	19	Three players
6	Player3	Player3	Pick #3	11.42	1.71	s18	16.5	4	5	12	Three players
6	Player1	Player3	Pick #4	10.67	0.93	s2	23.5	8	6	2	Three players
6	Player2	Player2	Pick #5	8.77	1.13	s15	31.5	12	11	6	Three players
6	Player3	Player1	Pick #6	7.47	2.33	s10	36.5	14	17	20	Three players
6	Player1	Player1	Pick #1	12.4	2.57	s19	10.5	1	5	24	Three players
6	Player2	Player2	Pick #2	14.51	0.54	s23	13	3	1	3	Three players
6	Player3	Player3	Pick #3	13.4	0.54	s13	16.5	5	3	4	Three players
6	Player1	Player3	Pick #4	11.73	2.28	s1	17	6	7	19	Three players
6	Player2	Player2	Pick #5	11.49	1.59	s9	22.5	9	8	12	Three players
6	Player3	Player1	Pick #6	10.84	1.87	s11	29.5	12	12	14	Three players
6	Player1	Player1	Pick #1	12.5	1.57	s12	8	1	1	13	Three players
6	Player2	Player2	Pick #2	12.23	1.86	s9	9	2	2	17	Three players
6	Player3	Player3	Pick #3	12.23	0.3	s7	16	4	2	3	Three players
6	Player1	Player3	Pick #4	9.73	1.87	s17	21.5	7	9	18	Three players
6	Player2	Player2	Pick #5	10.68	0.26	s5	23.5	9	6	2	Three players
6	Player3	Player1	Pick #6	8.28	1.92	s21	30.5	12	14	20	Three players
6	Player1	Player1	Pick #1	11.41	2.23	s13	13	1	6	23	Three players
6	Player2	Player2	Pick #2	13.05	1.12	s10	13.5	2	2	6	Three players
6	Player3	Player3	Pick #3	12.23	1.75	s23	13.5	3	5	18	Three players
6	Player1	Player3	Pick #4	10.78	1.15	s6	22.5	7	7	8	Three players
6	Player2	Player2	Pick #5	9.44	1.99	s15	23.5	9	10	20	Three players
6	Player3	Player1	Pick #6	9.44	1.16	s4	29	11	10	9	Three players
6	Player1	Player1	Pick #1	13.39	1.83	s9	8	1	2	17	Three players
6	Player2	Player2	Pick #2	12.73	1.44	s21	13	3	3	11	Three players
6	Player3	Player3	Pick #3	11	1.87	s7	17.5	5	7	18	Three players
6	Player1	Player3	Pick #4	11.66	1.34	s23	18	6	5	9	Three players
6	Player2	Player2	Pick #5	11.11	1.01	s13	22.5	7	6	4	Three players
6	Player3	Player1	Pick #6	10.29	2.1	s4	23.5	9	11	22	Three players
6	Player1	Player1	Pick #1	10.99	1.42	s10	12	1	3	13	Three players
6	Player2	Player2	Pick #2	11.83	0.52	s5	14	2	1	1	Three players
6	Player3	Player3	Pick #3	11.3	0.94	s7	14.5	3	2	4	Three players
6	Player1	Player3	Pick #4	10.49	1.25	s20	18.5	4	5	8	Three players
6	Player2	Player2	Pick #5	9.99	1.41	s22	22.5	9	8	12	Three players
6	Player3	Player1	Pick #6	9.94	1.07	s1	28	11	9	5	Three players
6	Player1	Player1	Pick #1	11.24	2.13	s6	7.5	1	3	22	Three players
6	Player2	Player2	Pick #2	12.94	1.41	s4	10.5	2	2	12	Three players
6	Player3	Player3	Pick #3	11.23	2.04	s20	11	3	4	19	Three players
6	Player1	Player3	Pick #4	10.59	2.19	s2	15	6	7	23	Three players
6	Player2	Player2	Pick #5	10.68	0.79	s23	22.5	8	6	4	Three players
6	Player3	Player1	Pick #6	10.39	1.98	s14	22.75	9	9	17	Three players
6	Player1	Player1	Pick #1	11.88	1.9	s15	12.5	1	5	20	Three players
6	Player2	Player2	Pick #2	14.83	0.52	s17	12.75	2	1	5	Three players
6	Player3	Player3	Pick #3	13.15	0.98	s1	15.5	5	4	10	Three players
6	Player1	Player3	Pick #4	11.02	1.1	s4	21	6	7	11	Three players
6	Player2	Player2	Pick #5	9.8	1.23	s8	24.5	9	9	12	Three players
6	Player3	Player1	Pick #6	8.31	2.43	s19	30.5	13	15	24	Three players
6	Player1	Player1	Pick #1	13.46	1.51	s1	11	1	3	15	Three players
6	Player2	Player2	Pick #2	11.79	1.59	s8	11.5	2	4	18	Three players
6	Player3	Player3	Pick #3	13.54	0.77	s22	12.5	3	1	5	Three players
6	Player1	Player3	Pick #4	10.41	2.09	s6	22.5	9	10	22	Three players
6	Player2	Player2	Pick #5	11.03	0.77	s20	23.5	10	7	5	Three players
6	Player3	Player1	Pick #6	10.41	0.33	s11	33	12	10	1	Three players
6	Player1	Player1	Pick #1	13.29	1.75	s18	10	1	3	17	Three players
6	Player2	Player2	Pick #2	14.29	0.66	s10	11.5	2	1	6	Three players
6	Player3	Player3	Pick #3	13.42	0.06	s5	14.5	4	2	4	Three players
6	Player1	Player3	Pick #4	12.29	1.6	s20	17	6	6	15	Three players
6	Player2	Player2	Pick #5	10.38	1.79	s8	23	9	10	19	Three players
6	Player3	Player1	Pick #6	10.3	1.02	s12	31	13	11	7	Three players
6	Player1	Player1	Pick #1	11.85	1.79	s17	8.5	1	2	16	Three players
6	Player2	Player2	Pick #2	12.25	0.79	s8	13.5	3	1	2	Three players
6	Player3	Player3	Pick #3	11.49	0.02	s1	18	5	3	1	Three players
6	Player1	Player3	Pick #4	10.11	1.39	s4	18.5	6	6	12	Three players
6	Player2	Player2	Pick #5	9.88	1.28	s21	24	8	8	9	Three players
6	Player3	Player1	Pick #6	9.56	1.17	s15	31	11	11	7	Three players
6	Player1	Player1	Pick #1	13.92	1.12	s1	9	1	1	11	Three players
6	Player2	Player2	Pick #2	12.56	0.91	s12	12.5	3	2	8	Three players
6	Player3	Player3	Pick #3	11.41	1.91	s17	12.5	4	5	20	Three players
6	Player1	Player3	Pick #4	10.41	1.57	s24	20	6	8	17	Three players
6	Player2	Player2	Pick #5	10.39	1.22	s5	23	7	9	15	Three players
6	Player3	Player1	Pick #6	11.17	0.52	s9	23.5	8	6	2	Three players
6	Player1	Player1	Pick #1	11.97	1.4	s18	11	1	2	11	Three players
6	Player2	Player2	Pick #2	10.99	1.54	s9	12.5	2	3	14	Three players
6	Player3	Player3	Pick #3	10.57	1.61	s20	15	4	5	17	Three players
6	Player1	Player3	Pick #4	10.99	0.69	s6	17.5	6	3	4	Three players
6	Player2	Player2	Pick #5	10.57	1.13	s15	19.5	7	5	8	Three players
6	Player3	Player1	Pick #6	10	2.93	s2	20.5	8	10	24	Three players
6	Player1	Player1	Pick #1	11.25	1.97	s22	10	1	3	17	Three players
6	Player2	Player2	Pick #2	12.8	1.01	s8	11	2	1	7	Three players
6	Player3	Player3	Pick #3	11.95	1.05	s19	12	3	2	9	Three players
6	Player1	Player3	Pick #4	10.25	0.65	s15	25.25	9	7	4	Three players
6	Player2	Player2	Pick #5	9.7	1.63	s2	26.5	11	10	14	Three players
6	Player3	Player1	Pick #6	8.71	2.71	s4	30	13	14	21	Three players
6	Player1	Player1	Pick #1	11.31	1.8	s5	13	1	5	19	Three players
6	Player2	Player2	Pick #2	12.26	0.62	s1	14	3	1	1	Three players
6	Player3	Player3	Pick #3	11.94	0.71	s12	14.5	4	2	4	Three players
6	Player1	Player3	Pick #4	11.63	1.5	s7	14.5	5	4	12	Three players
6	Player2	Player2	Pick #5	9.66	1.78	s22	21.5	9	9	18	Three players
6	Player3	Player1	Pick #6	8.44	2.47	s10	30.25	12	14	22	Three players
6	Player1	Player1	Pick #1	11.95	1.16	s14	8.5	1	2	16	Three players
6	Player2	Player2	Pick #2	13.19	0.78	s16	11	2	1	7	Three players
6	Player3	Player3	Pick #3	11.65	0.58	s19	16	4	3	5	Three players
6	Player1	Player3	Pick #4	9.09	1.41	s1	24.5	8	11	20	Three players
6	Player2	Player2	Pick #5	10.13	0.79	s5	24.5	9	8	8	Three players
6	Player3	Player1	Pick #6	8.96	1.08	s10	29	11	12	15	Three players
6	Player1	Player1	Pick #1	14.76	0.55	s6	12	1	1	5	Three players
6	Player2	Player2	Pick #2	14.03	0.51	s9	14.75	4	2	3	Three players
6	Player3	Player3	Pick #3	12.39	0.43	s12	22	6	5	1	Three players
6	Player1	Player3	Pick #4	11.59	1.55	s20	24	9	10	17	Three players
6	Player2	Player2	Pick #5	10.28	1.13	s24	32.5	13	13	12	Three players
6	Player3	Player1	Pick #6	9.93	0.87	s1	36.5	15	14	8	Three players
6	Player1	Player1	Pick #1	12.83	1.48	s6	7	1	1	15	Three players
6	Player2	Player2	Pick #2	12.43	0.59	s10	16.5	3	3	4	Three players
6	Player3	Player3	Pick #3	11.59	1.08	s12	17.5	5	5	10	Three players
6	Player1	Player3	Pick #4	11.35	0.78	s3	22.5	8	7	8	Three players
6	Player2	Player2	Pick #5	10.43	0.48	s17	29.5	10	9	2	Three players
6	Player3	Player1	Pick #6	9.71	1.93	s22	29.5	11	13	18	Three players
6	Player1	Player1	Pick #1	11.7	1.87	s18	5.5	1	2	22	Three players
6	Player2	Player2	Pick #2	11.23	1.58	s4	11	3	4	19	Three players
6	Player3	Player3	Pick #3	10.76	1.51	s2	14	5	5	17	Three players
6	Player1	Player3	Pick #4	11.32	0.18	s10	18	6	3	1	Three players
6	Player2	Player2	Pick #5	10.01	0.35	s20	25.5	7	7	2	Three players
6	Player3	Player1	Pick #6	9.6	0.41	s23	26.5	8	8	4	Three players
6	Player1	Player1	Pick #1	12.13	1.66	s2	8	1	1	13	Three players
6	Player2	Player2	Pick #2	11.79	1.59	s8	11	2	2	11	Three players
6	Player3	Player3	Pick #3	9.99	2.59	s10	15	3	7	23	Three players
6	Player1	Player3	Pick #4	10.31	1.82	s15	16.25	4	5	14	Three players
6	Player2	Player2	Pick #5	11.53	0.57	s19	17.5	6	3	2	Three players
6	Player3	Player1	Pick #6	9.79	1.07	s21	25	10	8	7	Three players
6	Player1	Player1	Pick #1	13.24	2.74	s16	3	1	1	23	Three players
6	Player2	Player2	Pick #2	11.08	1.23	s8	13	3	4	15	Three players
6	Player3	Player3	Pick #3	9.18	2.65	s5	13.5	4	6	22	Three players
6	Player1	Player3	Pick #4	9.43	1.44	s11	14	6	5	17	Three players
6	Player2	Player2	Pick #5	7.73	0.93	s13	29.5	11	11	10	Three players
6	Player3	Player1	Pick #6	6.97	0.93	s22	39	15	15	11	Three players
6	Player1	Player1	Pick #1	13.71	0.73	s12	11.5	1	1	6	Three players
6	Player2	Player2	Pick #2	11.77	1.5	s24	17	3	6	15	Three players
6	Player3	Player3	Pick #3	12.25	1.15	s4	17	4	5	11	Three players
6	Player1	Player3	Pick #4	13.14	0.51	s22	18	5	3	1	Three players
6	Player2	Player2	Pick #5	11.07	1.48	s6	25.5	10	10	14	Three players
6	Player3	Player1	Pick #6	9.06	2.15	s14	29.5	13	14	22	Three players
6	Player1	Player1	Pick #1	12.35	1.34	s8	9	1	1	11	Three players
6	Player2	Player2	Pick #2	10.63	2.14	s4	9	2	4	23	Three players
6	Player3	Player3	Pick #3	10.56	1.55	s16	15	5	5	15	Three players
6	Player1	Player3	Pick #4	10.01	0.58	s1	23.5	7	6	2	Three players
6	Player2	Player2	Pick #5	9.16	1.7	s14	24	9	10	17	Three players
6	Player3	Player1	Pick #6	8.74	0.22	s6	34	11	11	1	Three players
6	Player1	Player1	Pick #1	13.24	1.66	s4	8	1	2	17	Three players
6	Player2	Player2	Pick #2	10.52	2.63	s20	16.5	4	8	24	Three players
6	Player3	Player3	Pick #3	12.24	1.24	s6	17	5	5	11	Three players
6	Player1	Player3	Pick #4	12.26	0.51	s1	19.5	6	4	2	Three players
6	Player2	Player2	Pick #5	9.58	1.81	s10	23.5	9	10	18	Three players
6	Player3	Player1	Pick #6	8.62	1.05	s8	35.5	14	13	6	Three players
6	Player1	Player1	Pick #1	11.85	2	s16	6.5	1	2	20	Three players
6	Player2	Player2	Pick #2	12.4	0.27	s10	13.5	2	1	2	Three players
6	Player3	Player3	Pick #3	11.49	1.02	s23	15.5	3	3	6	Three players
6	Player1	Player3	Pick #4	10.98	1.62	s2	16	4	5	13	Three players
6	Player2	Player2	Pick #5	10.88	1.58	s14	20.25	7	6	10	Three players
6	Player3	Player1	Pick #6	10.51	0.64	s8	26	10	8	5	Three players
6	Player1	Player1	Pick #1	14.67	1.82	s23	8.5	1	2	16	Three players
6	Player2	Player2	Pick #2	11.67	2.01	s14	10	3	4	21	Three players
6	Player3	Player3	Pick #3	10.29	2.77	s11	20.5	8	9	22	Three players
6	Player1	Player3	Pick #4	10.41	0.72	s6	25.5	9	8	6	Three players
6	Player2	Player2	Pick #5	10.18	1.53	s18	28	10	11	13	Three players
6	Player3	Player1	Pick #6	9.8	0.35	s3	36	14	12	1	Three players
6	Player1	Player1	Pick #1	14.29	0.33	s11	13.5	1	1	2	Three players
6	Player2	Player2	Pick #2	11.51	1.37	s17	14.5	2	6	20	Three players
6	Player3	Player3	Pick #3	12.31	0.6	s9	18.5	6	4	4	Three players
6	Player1	Player3	Pick #4	11.31	1.18	s23	21	7	8	15	Three players
6	Player2	Player2	Pick #5	11.37	0.87	s15	23	8	7	7	Three players
6	Player3	Player1	Pick #6	11.29	0.92	s3	26.5	9	9	8	Three players
6	Player1	Player1	Pick #1	14.85	1.73	s15	6	1	1	17	Three players
6	Player2	Player2	Pick #2	14.29	1.9	s23	8.5	3	3	20	Three players
6	Player3	Player3	Pick #3	10.94	1.62	s2	17	6	6	15	Three players
6	Player1	Player3	Pick #4	12.18	0.38	s10	21.5	7	5	2	Three players
6	Player2	Player2	Pick #5	9.45	3.52	s13	26.5	10	13	24	Three players
6	Player3	Player1	Pick #6	9.94	0.75	s19	31.5	12	11	6	Three players
6	Player1	Player1	Pick #1	14.53	1.98	s9	7	1	2	19	Three players
6	Player2	Player2	Pick #2	15.7	1.12	s23	10	2	1	9	Three players
6	Player3	Player3	Pick #3	13.53	0.16	s15	20.75	6	4	1	Three players
6	Player1	Player3	Pick #4	9.42	2.24	s19	25.5	10	12	22	Three players
6	Player2	Player2	Pick #5	10.25	1.3	s13	27.5	12	10	10	Three players
6	Player3	Player1	Pick #6	8.59	3.33	s11	29	13	14	23	Three players
6	Player1	Player1	Pick #1	14.24	1.04	s9	10.25	1	1	10	Three players
6	Player2	Player2	Pick #2	13.42	1.36	s11	12.5	3	3	12	Three players
6	Player3	Player3	Pick #3	12.79	1.48	s23	17	6	6	15	Three players
6	Player1	Player3	Pick #4	11.49	0.97	s3	26.5	8	9	8	Three players
6	Player2	Player2	Pick #5	11.79	0.28	s7	27	9	8	3	Three players
6	Player3	Player1	Pick #6	9.68	2.28	s18	29.5	11	14	22	Three players
6	Player1	Player1	Pick #1	13.37	1.16	s11	9.5	1	1	10	Three players
6	Player2	Player2	Pick #2	10.95	1.62	s16	15	3	5	17	Three players
6	Player3	Player3	Pick #3	11.54	0.92	s24	16.5	4	4	8	Three players
6	Player1	Player3	Pick #4	10.3	2.41	s4	17.5	6	8	22	Three players
6	Player2	Player2	Pick #5	10.65	1.53	s13	18.5	7	7	16	Three players
6	Player3	Player1	Pick #6	9.13	1.84	s20	26.5	10	12	20	Three players
6	Player1	Player1	Pick #1	13.31	0.5	s18	13.5	1	1	2	Three players
6	Player2	Player2	Pick #2	13.16	0.89	s7	13.5	2	2	6	Three players
6	Player3	Player3	Pick #3	11.66	0.15	s9	20	5	4	1	Three players
6	Player1	Player3	Pick #4	10.83	1.54	s16	21	6	6	10	Three players
6	Player2	Player2	Pick #5	9.01	2.66	s5	24.5	10	12	24	Three players
6	Player3	Player1	Pick #6	9.29	1.62	s14	27.5	11	11	14	Three players
6	Player1	Player1	Pick #1	13.27	2.52	s2	3	1	1	23	Three players
6	Player2	Player2	Pick #2	12.4	1	s5	11.5	2	2	10	Three players
6	Player3	Player3	Pick #3	11.84	1.19	s12	12.5	3	3	12	Three players
6	Player1	Player3	Pick #4	10.47	1.71	s7	14.75	4	5	15	Three players
6	Player2	Player2	Pick #5	8.81	1.85	s15	30	12	13	17	Three players
6	Player3	Player1	Pick #6	8.84	0.22	s10	36	16	12	1	Three players
6	Player1	Player1	Pick #1	11.57	1.75	s15	7.5	1	2	18	Three players
6	Player2	Player2	Pick #2	11.25	1.81	s23	9	3	3	19	Three players
6	Player3	Player3	Pick #3	10.4	2.08	s13	15.5	7	7	22	Three players
6	Player1	Player3	Pick #4	10.31	1.71	s17	20	8	8	17	Three players
6	Player2	Player2	Pick #5	9.99	0.98	s1	27	9	9	7	Three players
6	Player3	Player1	Pick #6	8.94	1.31	s5	27.5	10	10	10	Three players
6	Player1	Player1	Pick #1	13.17	2	s4	3	1	1	23	Three players
6	Player2	Player2	Pick #2	11.56	1.5	s2	12	3	5	21	Three players
6	Player3	Player3	Pick #3	12.52	0.32	s10	17	5	3	3	Three players
6	Player1	Player3	Pick #4	10.57	1.05	s20	23	9	9	15	Three players
6	Player2	Player2	Pick #5	10.18	1.03	s6	27.25	11	10	12	Three players
6	Player3	Player1	Pick #6	10.13	1	s22	31	12	12	11	Three players
6	Player1	Player1	Pick #1	11.65	2.34	s5	7	1	2	19	Three players
6	Player2	Player2	Pick #2	11.11	2.73	s3	9	4	4	23	Three players
6	Player3	Player3	Pick #3	10.84	2.57	s21	13.5	5	6	22	Three players
6	Player1	Player3	Pick #4	11.02	1.75	s24	17.5	6	5	10	Three players
6	Player2	Player2	Pick #5	10.43	2.09	s14	24.25	8	9	14	Three players
